(Phase 1) Electrical conductivity, [S/m],(Phase 1) Thermal conductivity, [W/m/K],(Phase 2) Electrical conductivity, [S/m],(Phase 2) Thermal conductivity, [W/m/K],(Phase 1) Bulk modulus, [GPa],(Phase 1) Shear modulus, [GPa],(Phase 1) Universal anisotropy, [],(Phase 2) Bulk modulus, [GPa],(Phase 2) Shear modulus, [GPa],(Phase 2) Universal anisotropy, [],mixing_param,vol_frac,cost
mp-16290,mp-16290,10.04194,0.003893637710494309,10.04194,0.003893637710494309,194.302,136.0,2.102,194.302,136.0,2.102,0.37442211055276386,0.37442211055276386,48.01324255677033
mp-16290,mp-16290,10.04194,0.003893637710494309,10.04194,0.003893637710494309,194.302,136.0,2.102,194.302,136.0,2.102,0.3793467336683417,0.3793467336683417,48.01659297892222
mp-16290,mp-16290,10.04194,0.003893637710494309,10.04194,0.003893637710494309,194.302,136.0,2.102,194.302,136.0,2.102,0.36949748743718597,0.36949748743718597,48.021232039266245
mp-16290,mp-16290,10.04194,0.003893637710494309,10.04194,0.003893637710494309,194.302,136.0,2.102,194.302,136.0,2.102,0.3842713567839196,0.3842713567839196,48.028258195681886
mp-16290,mp-16290,10.04194,0.003893637710494309,10.04194,0.003893637710494309,194.302,136.0,2.102,194.302,136.0,2.102,0.36457286432160807,0.36457286432160807,48.04407102227552
mp-16290,mp-16290,10.04194,0.003893637710494309,10.04194,0.003893637710494309,194.302,136.0,2.102,194.302,136.0,2.102,0.3891959798994975,0.3891959798994975,48.04816854535436
mp-16290,mp-16290,10.04194,0.003893637710494309,10.04194,0.003893637710494309,194.302,136.0,2.102,194.302,136.0,2.102,0.3596482412060302,0.3596482412060302,48.07536744699763
mp-16290,mp-16290,10.04194,0.003893637710494309,10.04194,0.003893637710494309,194.302,136.0,2.102,194.302,136.0,2.102,0.3941206030150754,0.3941206030150754,48.07626319503842
mp-16290,mp-16290,10.04194,0.003893637710494309,10.04194,0.003893637710494309,194.302,136.0,2.102,194.302,136.0,2.102,0.3990452261306533,0.3990452261306533,48.112489913112256
mp-16290,mp-16290,10.04194,0.003893637710494309,10.04194,0.003893637710494309,194.302,136.0,2.102,194.302,136.0,2.102,0.3547236180904523,0.3547236180904523,48.115232037278865
